"DateTime","LotID","Slot#","SampleID","Operator","Tool ID","Process","Product Type","Recipe","Method","RecipeGroup","RecipeName","Library Name","Mapping File Name","Comments","Position","User Coords","Thk of sub (mm)","Thk of 1st layer","Rgh of 1st layer","Goodness of fit (%)","n@230","k@230","n@248","k@248","n@365","k@365","n@633","k@633","Rs_exp@230","Rs_cal@230","Rs_exp@248","Rs_cal@248","Rs_exp@365","Rs_cal@365","Rs_exp@633","Rs_cal@633","Phaseshift@230","Phaseshift@248","Phaseshift@365","Phaseshift@633","Eg (eV)","Pattern Match Score",
"02/15/2021 05:26:52 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.0780,  y = 1.2000","ux = 2.0780,  uy = 1.2000","1.000","1634.6","4","97.982","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.2430","16.6927","24.8220","20.4600","27.4570","28.1264","30.7940","31.4287","3358.23","2913.08","1657.39","889.06","5.775","100.00",
"02/15/2021 05:26:54 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.6970,  y = 1.6970","ux = 1.6970,  uy = 1.6970","1.000","1634.3","5","97.995","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.8480","16.9991","24.4790","19.6774","27.8210","28.5256","30.7990","31.4943","3357.75","2912.49","1657.10","888.97","5.775","100.00",
"02/15/2021 05:26:56 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.2000,  y = 2.0780","ux = 1.2000,  uy = 2.0780","1.000","1634.1","4","98.025","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","15.5920","17.7739","24.3620","19.4158","29.0180","29.2920","30.8960","31.6240","3357.00","2912.26","1656.60","888.86","5.775","100.00",
"02/15/2021 05:26:59 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.6210,  y = 2.3180","ux = 0.6210,  uy = 2.3180","1.000","1634.0","5","97.989","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.9900","17.6346","23.9220","19.0081","27.9670","29.2221","31.0020","31.6104","3357.01","2911.97","1656.62","888.85","5.775","100.00",
"02/15/2021 05:27:01 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.0000,  y = 2.4000","ux = 0.0000,  uy = 2.4000","1.000","1634.4","4","98.003","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.7010","17.0405","24.8730","20.2342","28.0980","28.4879","30.9380","31.4901","3357.86","2912.90","1657.15","889.00","5.775","100.00",
"02/15/2021 05:27:03 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -0.6210,  y = 2.3180","ux = -0.6210,  uy = 2.3180","1.000","1634.7","4","97.977","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.1030","16.5116","25.1200","20.6453","27.9960","27.9285","30.6840","31.3951","3358.44","2913.23","1657.53","889.10","5.775","100.00",
"02/15/2021 05:27:05 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.2000,  y = 2.0780","ux = -1.2000,  uy = 2.0780","1.000","1635.4","4","98.001","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","14.2630","15.2229","27.2510","22.4400","25.8630","26.4549","30.4020","31.1424","3360.10","2914.58","1658.58","889.39","5.775","100.00",
"02/15/2021 05:27:08 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.6970,  y = 1.6970","ux = -1.6970,  uy = 1.6970","1.000","1636.1","5","98.002","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","13.5170","13.8518","28.8890","24.0060","24.3910","24.9117","30.0740","30.8678","3361.83","2915.78","1659.71","889.68","5.775","100.00",
"02/15/2021 05:27:10 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.0780,  y = 1.2000","ux = -2.0780,  uy = 1.2000","1.000","1636.9","4","98.008","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.9350","12.5602","30.3420","25.8485","23.3880","23.4076","30.1040","30.5905","3363.62","2917.15","1660.87","889.98","5.775","100.00",
"02/15/2021 05:27:12 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.3180,  y = 0.6210","ux = -2.3180,  uy = 0.6210","1.000","1637.9","4","97.995","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","12.3500","10.9375","31.9210","27.8920","21.5530","21.5054","29.4620","30.2214","3365.93","2918.69","1662.39","890.36","5.775","100.00",
"02/15/2021 05:27:14 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.4000,  y = 0.0000","ux = -2.4000,  uy = 0.0000","1.000","1638.3","5","97.991","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","11.8980","10.2423","32.7360","28.4418","20.7040","20.6825","29.5320","30.0546","3366.90","2919.16","1663.05","890.52","5.775","100.00",
"02/15/2021 05:27:16 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.7300,  y = -0.6230","ux = -2.7300,  uy = -0.6230","1.000","1630.5","4","97.997","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.7480","23.4637","17.0050","10.5716","34.6520","36.0514","31.9860","32.6708","3349.76","2904.81","1652.14","887.52","5.775","100.00",
"02/15/2021 05:27:18 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.5230,  y = -1.2150","ux = -2.5230,  uy = -1.2150","1.000","1631.4","5","98.003","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","18.8400","21.8268","18.4730","12.5275","31.2710","34.1935","31.8550","32.3906","3351.66","2906.61","1653.31","887.87","5.775","100.00",
"02/15/2021 05:27:21 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.1890,  y = -1.7460","ux = -2.1890,  uy = -1.7460","1.000","1632.2","5","97.984","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.6610","20.6980","20.4260","14.5858","31.3380","32.7697","31.5640","32.1756","3353.20","2908.39","1654.24","888.16","5.775","100.00",
"02/15/2021 05:27:23 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.7460,  y = -2.1890","ux = -1.7460,  uy = -2.1890","1.000","1632.5","4","98.001","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.2200","20.3443","20.1930","15.3082","31.2800","32.3156","31.2670","32.1062","3353.71","2909.00","1654.55","888.26","5.775","100.00",
"02/15/2021 05:27:25 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.2150,  y = -2.5230","ux = -1.2150,  uy = -2.5230","1.000","1632.6","5","97.989","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","16.4740","19.9605","20.8090","15.6946","31.4940","31.9020","31.3820","32.0407","3354.13","2909.32","1654.82","888.33","5.775","100.00",
"02/15/2021 05:27:28 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -0.6230,  y = -2.7300","ux = -0.6230,  uy = -2.7300","1.000","1632.4","5","98.014","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.3760","20.3932","20.2590","15.1864","31.8440","32.3825","31.3300","32.1164","3353.63","2908.89","1654.50","888.24","5.775","100.00",
"02/15/2021 05:27:30 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.0000,  y = -2.8000","ux = 0.0000,  uy = -2.8000","1.000","1631.9","4","97.996","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","17.2200","21.4305","19.3770","13.8944","32.7500","33.5489","31.4730","32.2976","3352.42","2907.80","1653.75","888.03","5.775","100.00",
"02/15/2021 05:27:32 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.6230,  y = -2.7300","ux = 0.6230,  uy = -2.7300","1.000","1631.2","5","97.943","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","18.9960","22.2406","18.6790","12.1913","33.7730","34.6239","31.9460","32.4572","3351.23","2906.31","1653.04","887.80","5.775","100.00",
"02/15/2021 05:27:34 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.2150,  y = -2.5230","ux = 1.2150,  uy = -2.5230","1.000","1630.3","5","97.987","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.1500","23.5896","16.1090","10.0631","35.1230","36.2931","31.9640","32.7037","3349.47","2904.32","1651.98","887.46","5.775","100.00",
"02/15/2021 05:27:37 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.7460,  y = -2.1890","ux = 1.7460,  uy = -2.1890","1.000","1628.8","5","97.968","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","20.9240","25.5720","14.1320","6.8456","37.8320","38.8893","32.3890","33.0738","3346.70","2900.92","1650.36","886.92","5.775","100.00",
"02/15/2021 05:27:39 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.1890,  y = -1.7460","ux = 2.1890,  uy = -1.7460","1.000","1627.0","5","97.963","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","23.0360","27.5786","12.2120","3.5556","39.5780","41.8331","32.8610","33.4725","3343.49","2896.54","1648.56","886.28","5.775","100.00",
"02/15/2021 05:27:41 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.5230,  y = -1.2150","ux = 2.5230,  uy = -1.2150","1.000","1625.1","5","98.009","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","25.7960","29.3398","10.7170","1.2169","41.9090","44.7182","33.1280","33.8454","3340.27","2891.84","1646.80","885.62","5.775","100.00",
"02/15/2021 05:27:43 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.7300,  y = -0.6230","ux = 2.7300,  uy = -0.6230","1.000","1623.1","5","97.974","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","27.1640","30.4473","10.1860","0.1439","44.8260","47.4411","33.5600","34.1640","3336.94","2886.46","1645.13","884.91","5.775","100.00",
"02/15/2021 05:27:45 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.8000,  y = 0.0000","ux = 2.8000,  uy = 0.0000","1.000","1621.3","5","97.980","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","28.8720","30.9865","9.8560","0.6126","46.0140","49.5966","33.6480","34.3949","3334.12","2881.75","1643.80","884.31","5.775","100.00",
"02/15/2021 05:27:47 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.7300,  y = 0.6230","ux = 2.7300,  uy = 0.6230","1.000","1619.9","5","97.970","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.3720","30.7492","9.6990","1.8757","48.2110","50.9955","33.8710","34.5096","3331.89","2878.03","1642.89","883.83","5.775","100.00",
"02/15/2021 05:27:49 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.5230,  y = 1.2150","ux = 2.5230,  uy = 1.2150","1.000","1618.7","5","97.992","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.5740","30.7008","9.8460","3.5672","49.2690","52.2745","33.9290","34.6235","3329.99","2874.83","1642.06","883.42","5.775","100.00",
"02/15/2021 05:27:52 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 2.1890,  y = 1.7460","ux = 2.1890,  uy = 1.7460","1.000","1617.8","5","97.963","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.3540","30.3317","10.1800","5.2547","49.5550","53.1539","34.1240","34.6811","3328.44","2872.32","1641.47","883.09","5.775","100.00",
"02/15/2021 05:27:54 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.7460,  y = 2.1890","ux = 1.7460,  uy = 2.1890","1.000","1617.5","4","97.975","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.6580","30.5324","10.7370","5.7912","50.0560","53.4923","34.2640","34.7246","3328.11","2871.62","1641.26","883.01","5.775","100.00",
"02/15/2021 05:27:57 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 1.2150,  y = 2.5230","ux = 1.2150,  uy = 2.5230","1.000","1617.2","4","97.981","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.8120","30.2782","10.8310","6.3682","50.1560","53.7054","34.3000","34.7283","3327.61","2870.88","1641.10","882.91","5.775","100.00",
"02/15/2021 05:27:59 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.6230,  y = 2.7300","ux = 0.6230,  uy = 2.7300","1.000","1617.2","5","97.981","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.3750","30.1870","10.7070","6.4095","50.2270","53.7001","34.0470","34.7221","3327.55","2870.82","1641.10","882.90","5.775","100.00",
"02/15/2021 05:28:01 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = 0.0000,  y = 2.8000","ux = 0.0000,  uy = 2.8000","1.000","1617.9","5","97.997","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.3390","30.5378","10.5200","5.0869","50.2930","53.1254","34.1660","34.6913","3328.64","2872.56","1641.50","883.13","5.775","100.00",
"02/15/2021 05:28:03 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -0.6230,  y = 2.7300","ux = -0.6230,  uy = 2.7300","1.000","1619.1","5","98.006","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.5560","30.9653","9.5320","2.9913","48.4110","51.9742","34.0970","34.6120","3330.62","2875.82","1642.27","883.55","5.775","100.00",
"02/15/2021 05:28:06 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.2150,  y = 2.5230","ux = -1.2150,  uy = 2.5230","1.000","1620.3","4","97.998","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.8250","31.2407","9.7580","1.5006","48.1030","50.8355","33.8740","34.5238","3332.47","2878.94","1643.02","883.95","5.775","100.00",
"02/15/2021 05:28:08 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.7460,  y = 2.1890","ux = -1.7460,  uy = 2.1890","1.000","1622.1","4","97.983","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","27.9630","30.9891","9.5090","0.2552","46.0340","48.8071","33.6330","34.3216","3335.28","2883.73","1644.29","884.56","5.775","100.00",
"02/15/2021 05:28:10 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.1890,  y = 1.7460","ux = -2.1890,  uy = 1.7460","1.000","1624.0","4","98.002","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","27.0050","30.3599","10.3210","0.3964","44.4210","46.4817","33.5020","34.0679","3338.30","2888.83","1645.73","885.21","5.775","100.00",
"02/15/2021 05:28:12 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.5230,  y = 1.2150","ux = -2.5230,  uy = 1.2150","1.000","1625.9","4","98.021","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","24.8750","29.0062","11.5760","2.0363","40.6690","43.7819","33.2470","33.7363","3341.45","2893.83","1647.38","885.87","5.775","100.00",
"02/15/2021 05:28:14 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.7300,  y = 0.6230","ux = -2.7300,  uy = 0.6230","1.000","1627.9","5","98.015","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","21.8560","26.6585","12.5650","5.1310","39.3980","40.3947","32.5730","33.2815","3345.08","2898.81","1649.44","886.60","5.775","100.00",
"02/15/2021 05:28:16 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.8000,  y = 0.0000","ux = -2.8000,  uy = 0.0000","1.000","1629.5","4","98.004","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","19.8950","24.8609","14.9480","8.3829","36.0750","37.8128","32.1550","32.9258","3347.90","2902.62","1651.04","887.17","5.775","100.00",
"02/15/2021 05:28:19 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -3.1390,  y = -0.6240","ux = -3.1390,  uy = -0.6240","1.000","1612.2","5","97.961","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.7670","25.3497","17.3060","18.0978","52.7720","56.9033","34.4770","34.6955","3319.19","2859.29","1638.53","881.22","5.775","100.00",
"02/15/2021 05:28:21 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.9560,  y = -1.2250","ux = -2.9560,  uy = -1.2250","1.000","1612.5","5","97.967","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.0640","25.9003","16.8270","17.2689","53.4820","56.7564","34.2130","34.7202","3319.86","2860.01","1638.69","881.34","5.775","100.00",
"02/15/2021 05:28:23 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.6610,  y = -1.7780","ux = -2.6610,  uy = -1.7780","1.000","1613.2","5","97.980","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","29.4300","26.6632","15.3810","15.4520","52.5080","56.3463","34.1150","34.7343","3321.05","2861.58","1639.04","881.58","5.775","100.00",
"02/15/2021 05:28:25 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -2.2630,  y = -2.2630","ux = -2.2630,  uy = -2.2630","1.000","1613.8","5","97.998","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.4770","27.2799","14.4320","14.2005","52.6810","56.0651","34.1690","34.7500","3321.94","2862.71","1639.29","881.75","5.775","100.00",
"02/15/2021 05:28:27 PM","XXXXXX.Y","25","AAA0000000","b","equipment","process","product","XXXXX","Rsnk","Operator","recipe","","mapfile.map","2","x = -1.7780,  y = -2.6610","ux = -1.7780,  uy = -2.6610","1.000","1614.0","5","97.969","2.3304","0.0125","2.2430","0.0081","2.0448","0.0000","1.9609","0.0000","30.4600","27.5022","13.8750","13.6520","51.9300","55.9290","34.1690","34.7523","3322.31","2863.21","1639.40","881.83","5.775","100.00",
